StoreID,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,CompetitionCategory,HasCompetition
923,a,a,280.0,9.0,2008.0,0,0.0,0.0,None,Very Close,1
924,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",Far,1
925,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",Very Close,1
926,d,c,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Far,1
927,a,a,480.0,0.0,0.0,0,0.0,0.0,None,Very Close,1
928,d,c,1090.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",Close,1
929,a,c,4820.0,9.0,2013.0,0,0.0,0.0,None,Moderate,1
930,a,a,70.0,0.0,0.0,0,0.0,0.0,None,Very Close,1
931,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",Close,1
932,a,a,15700.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Far,1
933,a,c,6270.0,2.0,2005.0,0,0.0,0.0,None,Far,1
934,a,c,5460.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Far,1
935,a,c,22350.0,6.0,2010.0,0,0.0,0.0,None,Far,1
936,a,a,580.0,2.0,2008.0,0,0.0,0.0,None,Close,1
937,d,a,2810.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",Moderate,1
938,a,a,2820.0,9.0,2009.0,0,0.0,0.0,None,Moderate,1
939,d,a,1340.0,0.0,0.0,0,0.0,0.0,None,Close,1
940,d,c,6470.0,9.0,2012.0,0,0.0,0.0,None,Far,1
941,a,a,1200.0,12.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",Close,1
942,d,c,6860.0,0.0,0.0,1,18.0,2011.0,"Jan,Apr,Jul,Oct",Far,1
943,d,c,18020.0,0.0,0.0,0,0.0,0.0,None,Far,1
944,c,a,1670.0,7.0,2015.0,0,0.0,0.0,None,Close,1
945,a,c,12480.0,3.0,2011.0,0,0.0,0.0,None,Far,1
946,a,a,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",Moderate,1
947,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Very Close,1
948,b,b,1430.0,0.0,0.0,0,0.0,0.0,None,Close,1
949,a,a,870.0,3.0,2006.0,0,0.0,0.0,None,Close,1
950,a,a,8460.0,11.0,1994.0,0,0.0,0.0,None,Far,1
951,d,c,710.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",Close,1
952,d,c,6300.0,10.0,2013.0,0,0.0,0.0,None,Far,1
953,a,a,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",Far,1
954,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",Very Close,1
955,d,c,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",Close,1
956,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",Moderate,1
957,d,c,1420.0,11.0,2012.0,0,0.0,0.0,None,Close,1
958,a,a,440.0,11.0,2013.0,0,0.0,0.0,None,Very Close,1
959,a,c,1060.0,12.0,2005.0,0,0.0,0.0,None,Close,1
960,d,a,8990.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",Far,1
961,d,c,9430.0,0.0,0.0,0,0.0,0.0,None,Far,1
962,c,a,260.0,0.0,0.0,0,0.0,0.0,None,Very Close,1
963,a,c,23620.0,11.0,2013.0,0,0.0,0.0,None,Far,1
964,a,a,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",Very Close,1
965,a,c,110.0,0.0,0.0,0,0.0,0.0,None,Very Close,1
966,a,a,760.0,2.0,2008.0,0,0.0,0.0,None,Close,1
967,a,c,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",Moderate,1
968,c,a,1190.0,0.0,0.0,0,0.0,0.0,None,Close,1
969,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",Close,1
970,a,a,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",Close,1
971,c,a,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",Close,1
972,a,a,14960.0,0.0,0.0,0,0.0,0.0,None,Far,1
973,d,c,330.0,0.0,0.0,1,28.0,2012.0,"Jan,Apr,Jul,Oct",Very Close,1
974,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",Very Close,1
975,a,c,9630.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Far,1
976,a,a,4180.0,0.0,0.0,0,0.0,0.0,None,Moderate,1
977,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Close,1
978,c,c,3890.0,0.0,0.0,0,0.0,0.0,None,Moderate,1
979,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Moderate,1
980,a,a,4420.0,9.0,2005.0,0,0.0,0.0,None,Moderate,1
981,d,c,2620.0,11.0,2002.0,0,0.0,0.0,None,Moderate,1
982,d,a,21930.0,0.0,0.0,0,0.0,0.0,None,Far,1
983,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",Very Close,1
984,c,a,440.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",Very Close,1
985,c,c,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Very Close,1
986,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",Close,1
987,c,a,1690.0,6.0,2007.0,0,0.0,0.0,None,Close,1
988,a,a,30.0,11.0,2012.0,0,0.0,0.0,None,Very Close,1
989,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",Close,1
990,d,a,20930.0,0.0,0.0,0,0.0,0.0,None,Far,1
991,a,a,1010.0,0.0,0.0,0,0.0,0.0,None,Close,1
992,a,a,2480.0,7.0,1990.0,0,0.0,0.0,None,Moderate,1
993,d,c,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",Moderate,1
994,a,a,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",Moderate,1
995,d,a,6560.0,12.0,2013.0,0,0.0,0.0,None,Far,1
996,c,a,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Moderate,1
997,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",Far,1
998,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",Close,1
999,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",Far,1
1000,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",Moderate,1
1001,c,a,19640.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Far,1
1002,d,c,1130.0,11.0,2008.0,0,0.0,0.0,None,Close,1
1003,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",Very Close,1
1004,d,c,970.0,0.0,0.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",Close,1
1005,a,a,6480.0,0.0,0.0,0,0.0,0.0,None,Far,1
1006,c,c,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",Moderate,1
1007,c,c,4180.0,9.0,2012.0,0,0.0,0.0,None,Moderate,1
1008,a,c,30.0,9.0,2010.0,0,0.0,0.0,None,Very Close,1
1009,a,a,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",Very Close,1
1010,d,c,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",Moderate,1
1011,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",Very Close,1
1012,d,c,6330.0,6.0,2004.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",Far,1
1013,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",Close,1
1014,a,c,210.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",Very Close,1
1015,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",Far,1
1016,c,c,550.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",Close,1
1017,c,a,110.0,11.0,2008.0,0,0.0,0.0,None,Very Close,1
1018,c,c,140.0,9.0,2012.0,0,0.0,0.0,None,Very Close,1
1019,d,c,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Moderate,1
1020,a,a,40.0,8.0,2015.0,0,0.0,0.0,None,Very Close,1
1021,a,a,1080.0,5.0,2011.0,0,0.0,0.0,None,Close,1
1022,a,c,1520.0,0.0,0.0,0,0.0,0.0,None,Close,1
1023,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Moderate,1
1024,c,c,1990.0,1.0,2012.0,0,0.0,0.0,None,Close,1
1025,a,a,720.0,11.0,2009.0,0,0.0,0.0,None,Close,1
1026,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",Very Close,1
1027,a,c,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",Very Close,1
1028,a,a,150.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",Very Close,1
1029,a,a,1590.0,3.0,2006.0,0,0.0,0.0,None,Close,1
1030,a,a,36410.0,4.0,2008.0,0,0.0,0.0,None,Far,1
1031,d,a,590.0,5.0,2001.0,0,0.0,0.0,None,Close,1
1032,d,c,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",Very Close,1
1033,a,a,7680.0,3.0,2006.0,0,0.0,0.0,None,Far,1
1034,a,a,13750.0,4.0,2015.0,0,0.0,0.0,None,Far,1
1035,a,a,27150.0,0.0,0.0,0,0.0,0.0,None,Far,1
1036,d,c,9560.0,0.0,0.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",Far,1
1037,a,c,150.0,0.0,0.0,0,0.0,0.0,None,Very Close,1
1038,d,a,17290.0,10.0,2013.0,0,0.0,0.0,None,Far,1
1039,a,c,70.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",Very Close,1
1040,a,a,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",Moderate,1
1041,c,a,1600.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",Close,1
1042,a,a,3440.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",Moderate,1
1043,c,a,420.0,3.0,2006.0,0,0.0,0.0,None,Very Close,1
1044,c,a,240.0,4.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Very Close,1
1045,a,c,26990.0,12.0,2013.0,0,0.0,0.0,None,Far,1
1046,d,c,29070.0,4.0,2005.0,0,0.0,0.0,None,Far,1
1047,a,a,3750.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",Moderate,1
1048,d,c,1860.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",Close,1
1049,a,a,370.0,7.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Very Close,1
1050,d,c,13170.0,8.0,2014.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",Far,1
1051,c,a,200.0,7.0,1998.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",Very Close,1
1052,a,c,5080.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",Far,1
1053,a,a,1710.0,7.0,2015.0,0,0.0,0.0,None,Close,1
1054,a,c,13190.0,0.0,0.0,1,45.0,2013.0,"Feb,May,Aug,Nov",Far,1
1055,c,a,1980.0,4.0,2009.0,0,0.0,0.0,None,Close,1
1056,d,c,5350.0,0.0,0.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",Far,1
1057,d,c,3230.0,11.0,2011.0,0,0.0,0.0,None,Moderate,1
1058,a,c,180.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",Very Close,1
1059,c,a,3380.0,4.0,2013.0,0,0.0,0.0,None,Moderate,1
1060,a,c,3430.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",Moderate,1
1061,d,c,8110.0,0.0,0.0,0,0.0,0.0,None,Far,1
1062,d,a,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov",Very Close,1
1063,a,c,6250.0,0.0,0.0,0,0.0,0.0,None,Far,1
1064,a,c,420.0,0.0,0.0,0,0.0,0.0,None,Very Close,1
1065,a,a,1290.0,0.0,0.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",Close,1
1066,a,a,3350.0,0.0,0.0,0,0.0,0.0,None,Moderate,1
1067,d,c,12020.0,7.0,2009.0,0,0.0,0.0,None,Far,1
1068,d,c,5010.0,0.0,0.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",Far,1
1069,a,c,18050.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Far,1
1070,c,c,400.0,10.0,2008.0,0,0.0,0.0,None,Very Close,1
1071,a,a,820.0,3.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",Close,1
1072,a,c,5380.0,8.0,2015.0,1,5.0,2010.0,"Feb,May,Aug,Nov",Far,1
1073,a,c,1710.0,0.0,0.0,1,44.0,2012.0,"Jan,Apr,Jul,Oct",Close,1
1074,c,c,3330.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Moderate,1
1075,a,c,1410.0,10.0,2013.0,0,0.0,0.0,None,Close,1
1076,a,c,90.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",Very Close,1
1077,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",Moderate,1
1078,d,c,670.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",Close,1
1079,a,a,16680.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",Far,1
1080,a,a,2410.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",Moderate,1
1081,b,a,400.0,3.0,2006.0,0,0.0,0.0,None,Very Close,1
1082,c,a,440.0,4.0,2002.0,0,0.0,0.0,None,Very Close,1
1083,d,c,11540.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",Far,1
1084,a,a,190.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Very Close,1
1085,c,a,4030.0,2.0,2015.0,0,0.0,0.0,None,Moderate,1
1086,a,a,180.0,11.0,2013.0,1,18.0,2011.0,"Feb,May,Aug,Nov",Very Close,1
1087,d,c,2210.0,11.0,2011.0,0,0.0,0.0,None,Moderate,1
1088,a,a,4300.0,3.0,2009.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",Moderate,1
1089,d,a,5220.0,5.0,2009.0,0,0.0,0.0,None,Far,1
1090,a,a,330.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Very Close,1
1091,a,c,9990.0,0.0,0.0,0,0.0,0.0,None,Far,1
1092,a,a,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",Very Close,1
1093,c,c,10450.0,6.0,2009.0,0,0.0,0.0,None,Far,1
1094,d,a,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",Moderate,1
1095,a,a,690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Close,1
1096,a,c,1130.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",Close,1
1097,b,b,720.0,3.0,2002.0,0,0.0,0.0,None,Close,1
1098,a,a,1830.0,11.0,2004.0,0,0.0,0.0,None,Close,1
1099,a,c,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",Very Close,1
1100,a,a,540.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Close,1
1101,d,c,4060.0,9.0,2012.0,0,0.0,0.0,None,Moderate,1
1102,a,a,850.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",Close,1
1103,d,c,1340.0,10.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",Close,1
1104,d,a,260.0,2.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",Very Close,1
1105,c,c,330.0,11.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",Very Close,1
1106,a,c,5330.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",Far,1
1107,a,a,1400.0,6.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",Close,1
1108,a,a,540.0,4.0,2004.0,0,0.0,0.0,None,Close,1
1109,c,a,3490.0,4.0,2011.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",Moderate,1
1110,c,c,900.0,9.0,2010.0,0,0.0,0.0,None,Close,1
1111,a,a,1900.0,6.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",Close,1
1112,c,c,1880.0,4.0,2006.0,0,0.0,0.0,None,Close,1
1113,a,c,9260.0,0.0,0.0,0,0.0,0.0,None,Far,1
1114,a,c,870.0,0.0,0.0,0,0.0,0.0,None,Close,1
1115,d,c,5350.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",Far,1
